Address,Adopter,Archived,Chlorosis,City,Client Site,Code,Common Name,Community,Crown Condition,Crown Dieback,Crown Exposure,Crown Light Exposure,Cultivar,Date Added,Date Planted,DBH,DBH Range,DBH Stem 1,DBH Stem 2,DBH Stem 3,DBH Stem 4,DBH Stem 5,DBH Stem 6,Email,Family,Genus,Geometry,Has Ecobenefits,Height Range,Height To Crown,Inspection Cycle,Last Inspection,Last Modified,Last Modified User,Latin Name,Latitude,Longitude,Lower Trunk Damage,Main Partner,Mulching,Next Inspection,Number of Stems (Multi Calc),Nursery,Other Damage,Phone,Planting Status,Positive Contact at planting?,Primary Grant Funder,Primary ID,Project Name,Project Specific Funder,Pruning,Reinventory Caliper,Reinventory Condition,Reinventory DBH,Root Flare,Season,Site Type,Staking,Status,Tag,Tree Height (Estimated),Tree Id,Tree Work-Other,Tree Work-PHC,Tree Work-Pruning,User 
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00006C651C822F9862C199F5FC1842925341,Yes,N/A,,,,,,Acer x freemanii,41.796229999999994,-87.5755,,,,,,,,,,,,187071,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,1,0-3in,,,,,,,,,Ulmus,0101000020110F00007AAA7379769862C1C344E47064925341,Yes,N/A,,,,,,Ulmus,41.79714999999999,-87.5806,,,,,,,,,,,,187070,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEHI,Horsechestnut,,Good,,,,,,,36,>30in,,,,,,,,,Aesculus,0101000020110F000033BD3A15759862C158B8803362925341,Yes,N/A,,,,,,Aesculus hippocastanum,41.79708999999998,-87.5805,,,,,,,,,,,,187069,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000BA84C734409862C135DEAD5560925341,Yes,N/A,,,,,,Acer saccharum,41.79703999999999,-87.5767,,,,,,,,,,,,187068,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Fair,,,,,,,36,>30in,,,,,,,,,Gleditsia,0101000020110F0000DB4C906E7D9862C1B16D3C4B69925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.79728,-87.5811,,,,,,,,,,,,187067,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GIBI,Ginkgo,,Fair,,,,,,,12,12-18in,,,,,,,,,Ginkgo,0101000020110F000060F58FE8709862C15E24F0D361925341,Yes,N/A,,,,,,Ginkgo biloba,41.797079999999994,-87.5802,,,,,,,,,,,,187066,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,QUBI,Swamp white oak,,Fair,,,,,,,1,0-3in,,,,,,,,,Quercus,0101000020110F0000C097ACDD779862C136A5B6E46E925341,Yes,N/A,,,,,,Quercus bicolor,41.797430000000006,-87.5807,,,,,,,,,,,,187065,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,1,0-3in,,,,,,,,,Ulmus,0101000020110F0000C2B639834F9862C1E9A8DFE155925341,Yes,N/A,,,,,,Ulmus,41.79676,-87.5778,,,,,,,,,,,,187064,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Good,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F0000C2B639834F9862C12C354F8255925341,Yes,N/A,,,,,,Pinus nigra,41.796749999999996,-87.5778,,,,,,,,,,,,187063,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,1,0-3in,,,,,,,,,Ulmus,0101000020110F000036DCC7BA4C9862C128017DA453925341,Yes,N/A,,,,,,Ulmus,41.79669999999998,-87.5776,,,,,,,,,,,,187062,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Good,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F0000DC6B1D14559862C128017DA453925341,Yes,N/A,,,,,,Pinus nigra,41.79669999999998,-87.5782,,,,,,,,,,,,187061,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TICO,Littleleaf linden,,Good,,,,,,,24,24-30in,,,,,,,,,Tilia,0101000020110F0000D539ABC5459862C17DBACB8552925341,Yes,N/A,,,,,,Tilia cordata,41.796670000000006,-87.5771,,,,,,,,,,,,187060,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Good,,,,,,,6,6-12in,,,,,,,,,Pinus,0101000020110F000009A472E7509862C1894F3B2652925341,Yes,N/A,,,,,,Pinus nigra,41.79665999999999,-87.5779,,,,,,,,,,,,187059,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Good,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F0000DC6B1D14559862C1894F3B2652925341,Yes,N/A,,,,,,Pinus nigra,41.79665999999999,-87.5782,,,,,,,,,,,,187058,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000D539ABC5459862C1413AE64B4D925341,Yes,N/A,,,,,,Crataegus,41.79652999999998,-87.5771,,,,,,,,,,,,187057,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000B15255E6309862C1413AE64B4D925341,Yes,N/A,,,,,,Acer x freemanii,41.79652999999998,-87.5756,,,,,,,,,,,,187056,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,36,>30in,,,,,,,,,Gleditsia,0101000020110F0000FF5273F3699862C1C1AA9FD445925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.796329999999976,-87.5797,,,,,,,,,,,,187055,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Good,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F00002578E31D2E9862C1AABF2B3B40925341,Yes,N/A,,,,,,Pinus nigra,41.79618,-87.5754,,,,,,,,,,,,187054,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Fair,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F0000945F570A7C9862C1757DC2DD74925341,Yes,N/A,,,,,,Malus,41.79759,-87.581,,,,,,,,,,,,187053,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Fair,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F0000945F570A7C9862C10AEF5DA072925341,Yes,N/A,,,,,,Malus,41.797529999999995,-87.581,,,,,,,,,,,,187052,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,JUNI,Eastern black walnut,,Fair,,,,,,,12,12-18in,,,,,,,,,Juglans,0101000020110F0000EDCF01B1739862C1BABD5D0A6A925341,Yes,N/A,,,,,,Juglans nigra,41.79730000000001,-87.5804,,,,,,,,,,,,187051,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,QURU,Northern red oak,,Fair,,,,,,,12,12-18in,,,,,,,,,Quercus,0101000020110F0000A6E2C84C729862C1894F3B2652925341,Yes,N/A,,,,,,Quercus rubra,41.79665999999999,-87.5803,,,,,,,,,,,,187050,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,JUNI,Eastern black walnut,,Fair,,,,,,,24,24-30in,,,,,,,,,Juglans,0101000020110F0000D21A1E206E9862C1BD71146E4B925341,Yes,N/A,,,,,,Juglans nigra,41.79647999999999,-87.58,,,,,,,,,,,,187049,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MO,Mulberry,,Fair,,,,,,,24,24-30in,,,,,,,,,Morus,0101000020110F00007178012B679862C1B404782339925341,Yes,N/A,,,,,,Morus,41.79599000000002,-87.5795,,,,,,,,,,,,187048,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEHI,Horsechestnut,,Fair,,,,,,,12,12-18in,,,,,,,,,Aesculus,0101000020110F00002B8BC8C6659862C17CAAC50B32925341,Yes,N/A,,,,,,Aesculus hippocastanum,41.7958,-87.5794,,,,,,,,,,,,187047,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Fair,,,,,,,24,24-30in,,,,,,,,,Tilia,0101000020110F00007178012B679862C16FBB743827925341,Yes,N/A,,,,,,Tilia americana,41.79550999999999,-87.5795,,,,,,,,,,,,187046,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PODE,Eastern cottonwood,,Fair,,,,,,,36,>30in,,,,,,,,,Populus,0101000020110F00005091AB4B529862C199D1C41926925341,Yes,N/A,,,,,,Populus deltoides,41.795479999999976,-87.578,,,,,,,,,,,,187045,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Fair,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000B9653A8F689862C147E5A45A25925341,Yes,N/A,,,,,,Crataegus,41.79546,-87.5796,,,,,,,,,,,,187044,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Poor,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F00006C651C822F9862C14BD9EABC3E925341,Yes,N/A,,,,,,Acer saccharum,41.79613999999999,-87.5755,,,,,,,,,,,,187043,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MO,Mulberry,,Poor,,,,,,,24,24-30in,,,,,,,,,Morus,0101000020110F000009A472E7509862C1F8C1F3AE4A925341,Yes,N/A,,,,,,Morus,41.79645999999999,-87.5779,,,,,,,,,,,,187042,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Fair,,,,,,,36,>30in,,,,,,,,,Gleditsia,0101000020110F000084FB726D5D9862C1E348B5BD22925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.795389999999976,-87.5788,,,,,,,,,,,,187041,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MOAL,White mulberry,,Dead,,,,,,,12,12-18in,,,,,,,,,Morus,0101000020110F0000B9653A8F689862C1662017E636925341,Yes,N/A,,,,,,Morus alba,41.79592999999997,-87.5796,,,,,,,,,,,,187040,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEGL,Ohio buckeye,,Poor,,,,,,,24,24-30in,,,,,,,,,Aesculus,0101000020110F00000685E541799862C14033FBF878925341,Yes,N/A,,,,,,Aesculus glabra,41.797700000000006,-87.5808,,,,,,,,,,,,187039,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MO,Mulberry,,Poor,,,,,,,12,12-18in,,,,,,,,,Morus,0101000020110F0000213AC9D27E9862C13467EE696A925341,Yes,N/A,,,,,,Morus,41.797309999999996,-87.5812,,,,,,,,,,,,187038,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Poor,,,,,,,3,3-6in,,,,,,,,,Crataegus,0101000020110F0000A1CFE3A33A9862C1F00B068A33925341,Yes,N/A,,,,,,Crataegus,41.79583999999997,-87.5763,,,,,,,,,,,,187037,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Poor,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000CC073977369862C174A9D47529925341,Yes,N/A,,,,,,Acer saccharum,41.79556999999997,-87.576,,,,,,,,,,,,187036,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Poor,,,,,,,12,12-18in,,,,,,,,,Pinus,0101000020110F000009A472E7509862C164265CE552925341,Yes,N/A,,,,,,Pinus nigra,41.79667999999999,-87.5779,,,,,,,,,,,,187035,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Poor,,,,,,,6,6-12in,,,,,,,,,Pinus,0101000020110F0000967EE4AF539862C18CADF9A750925341,Yes,N/A,,,,,,Pinus nigra,41.796619999999976,-87.5781,,,,,,,,,,,,187034,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,36,>30in,,,,,,,,,Gleditsia,0101000020110F0000EDCF01B1739862C18147694850925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.796609999999994,-87.5804,,,,,,,,,,,,187033,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000FF5273F3699862C1085B255E22925341,Yes,N/A,,,,,,Crataegus,41.79537999999999,-87.5797,,,,,,,,,,,,187032,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Good,,,,,,,24,24-30in,,,,,,,,,Tilia,0101000020110F00005091AB4B529862C110AE245728925341,Yes,N/A,,,,,,Tilia americana,41.79554000000001,-87.578,,,,,,,,,,,,187031,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MO,Mulberry,,Good,,,,,,,36,>30in,,,,,,,,,Morus,0101000020110F0000967EE4AF539862C1A1502EC354925341,Yes,N/A,,,,,,Morus,41.796729999999975,-87.5781,,,,,,,,,,,,187030,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PINI,Austrian pine,,Fair,,,,,,,6,6-12in,,,,,,,,,Pinus,0101000020110F000009A472E7509862C196148A0751925341,Yes,N/A,,,,,,Pinus nigra,41.79662999999999,-87.5779,,,,,,,,,,,,187029,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,1,0-3in,,,,,,,,,Gleditsia,0101000020110F0000DB4C906E7D9862C110732AB17F925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.797880000000006,-87.5811,,,,,,,,,,,,187028,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,1,0-3in,,,,,,,,,Acer,0101000020110F0000D21A1E206E9862C1F084A3B47C925341,Yes,N/A,,,,,,Acer x freemanii,41.797799999999995,-87.58,,,,,,,,,,,,187027,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEGL,Ohio buckeye,,Good,,,,,,,6,6-12in,,,,,,,,,Aesculus,0101000020110F0000945F570A7C9862C193AB12557C925341,Yes,N/A,,,,,,Aesculus glabra,41.797790000000006,-87.581,,,,,,,,,,,,187026,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULPU,Siberian elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F0000190857846F9862C12ED381F57B925341,Yes,N/A,,,,,,Ulmus pumila,41.797779999999996,-87.5801,,,,,,,,,,,,187025,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F0000945F570A7C9862C1532560367B925341,Yes,N/A,,,,,,Acer saccharum,41.79775999999998,-87.581,,,,,,,,,,,,187024,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F00008C2DE5BB6C9862C1E14FCFD67A925341,Yes,N/A,,,,,,Acer x freemanii,41.79775000000001,-87.5799,,,,,,,,,,,,187023,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,1,0-3in,,,,,,,,,Acer,0101000020110F0000D21A1E206E9862C15BD51CB879925341,Yes,N/A,,,,,,Acer x freemanii,41.797719999999984,-87.58,,,,,,,,,,,,187022,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULPU,Siberian elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F0000D21A1E206E9862C1D0038C5879925341,Yes,N/A,,,,,,Ulmus pumila,41.797709999999995,-87.58,,,,,,,,,,,,187021,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,6,6-12in,,,,,,,,,Ulmus,0101000020110F0000945F570A7C9862C1A5636A9978925341,Yes,N/A,,,,,,Ulmus,41.79768999999999,-87.581,,,,,,,,,,,,187020,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,PODE,Eastern cottonwood,,Good,,,,,,,36,>30in,,,,,,,,,Populus,0101000020110F0000F60174FF829862C1092F271B77925341,Yes,N/A,,,,,,Populus deltoides,41.79764999999998,-87.5815,,,,,,,,,,,,187019,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00004640AC576B9862C1FFAEEEFF72925341,Yes,N/A,,,,,,Acer saccharum,41.79753999999999,-87.5798,,,,,,,,,,,,187018,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULAM,American elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F000068270237809862C1FBF81A2271925341,Yes,N/A,,,,,,Ulmus americana,41.797489999999996,-87.5813,,,,,,,,,,,,187017,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000FF5273F3699862C1FBF81A2271925341,Yes,N/A,,,,,,Acer x freemanii,41.797489999999996,-87.5797,,,,,,,,,,,,187016,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,3,3-6in,,,,,,,,,Ulmus,0101000020110F00007AAA7379769862C1CE83F96270925341,Yes,N/A,,,,,,Ulmus,41.797469999999976,-87.5806,,,,,,,,,,,,187015,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F00007178012B679862C1CE83F96270925341,Yes,N/A,,,,,,Crataegus,41.797469999999976,-87.5795,,,,,,,,,,,,187014,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Good,,,,,,,3,3-6in,,,,,,,,,Malus,0101000020110F0000E59D8F62649862C136A5B6E46E925341,Yes,N/A,,,,,,Malus,41.797430000000006,-87.5793,,,,,,,,,,,,187013,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Good,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F0000190857846F9862C13CFAB1BF57925341,Yes,N/A,,,,,,Malus,41.79680999999999,-87.5801,,,,,,,,,,,,187012,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GIBI,Ginkgo,,Good,,,,,,,12,12-18in,,,,,,,,,Ginkgo,0101000020110F0000C097ACDD779862C13CFAB1BF57925341,Yes,N/A,,,,,,Ginkgo biloba,41.79680999999999,-87.5807,,,,,,,,,,,,187011,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F00006A468FDC579862C1A081216057925341,Yes,N/A,,,,,,Acer x freemanii,41.796800000000005,-87.5784,,,,,,,,,,,,187010,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000E59D8F62649862C1F909910057925341,Yes,N/A,,,,,,Crataegus,41.79679,-87.5793,,,,,,,,,,,,187009,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000CBE8ABD15E9862C14C9300A156925341,Yes,N/A,,,,,,Crataegus,41.79677999999998,-87.5789,,,,,,,,,,,,187008,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULPU,Siberian elm,,Good,,,,,,,12,12-18in,,,,,,,,,Ulmus,0101000020110F00009EB056FE629862C1E9A8DFE155925341,Yes,N/A,,,,,,Ulmus pumila,41.79676,-87.5792,,,,,,,,,,,,187007,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,,Unknown; Broadleaf Deciduous,,Good,,,,,,,3,3-6in,,,,,,,,,,0101000020110F0000A6E2C84C729862C1E657976A4E925341,No,N/A,,,,,,,41.79655999999999,-87.5803,,,,,,,,,,,,187006,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CEOC,Common hackberry,,Good,,,,,,,12,12-18in,,,,,,,,,Celtis,0101000020110F0000EDCF01B1739862C17F9876AB4D925341,Yes,N/A,,,,,,Celtis occidentalis,41.79654,-87.5804,,,,,,,,,,,,187005,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000DC6B1D14559862C17F9876AB4D925341,Yes,N/A,,,,,,Acer saccharum,41.79654,-87.5782,,,,,,,,,,,,187004,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000F62001A55A9862C17F9876AB4D925341,Yes,N/A,,,,,,Acer saccharum,41.79654,-87.5786,,,,,,,,,,,,187003,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,QUMU,Chinkapin oak,,Good,,,,,,,6,6-12in,,,,,,,,,Quercus,0101000020110F0000190857846F9862C1413AE64B4D925341,Yes,N/A,,,,,,Quercus muehlenbergii,41.79652999999998,-87.5801,,,,,,,,,,,,187002,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,3,3-6in,,,,,,,,,Ulmus,0101000020110F00004640AC576B9862C101DD55EC4C925341,Yes,N/A,,,,,,Ulmus,41.796519999999994,-87.5798,,,,,,,,,,,,187001,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEHI,Horsechestnut,,Good,,,,,,,6,6-12in,,,,,,,,,Aesculus,0101000020110F0000A6E2C84C729862C101DD55EC4C925341,Yes,N/A,,,,,,Aesculus hippocastanum,41.796519999999994,-87.5803,,,,,,,,,,,,187000,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F00001B27E429479862C101DD55EC4C925341,Yes,N/A,,,,,,Acer saccharum,41.796519999999994,-87.5772,,,,,,,,,,,,186999,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Good,,,,,,,12,12-18in,,,,,,,,,Tilia,0101000020110F0000D21A1E206E9862C1B680C58C4C925341,Yes,N/A,,,,,,Tilia americana,41.796509999999984,-87.58,,,,,,,,,,,,186998,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,GLTR,Honey locust,,Good,,,,,,,1,0-3in,,,,,,,,,Gleditsia,0101000020110F000060F58FE8709862C1B680C58C4C925341,Yes,N/A,,,,,,Gleditsia triacanthos,41.796509999999984,-87.5802,,,,,,,,,,,,186997,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,CR,Hawthorn,,Good,,,,,,,6,6-12in,,,,,,,,,Crataegus,0101000020110F0000F62001A55A9862C18F6B634F4A925341,Yes,N/A,,,,,,Crataegus,41.79645,-87.5786,,,,,,,,,,,,186996,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACFR,Freeman maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F00002578E31D2E9862C1B5384CFA40925341,Yes,N/A,,,,,,Acer x freemanii,41.7962,-87.5754,,,,,,,,,,,,186995,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Good,,,,,,,6,6-12in,,,,,,,,,Malus,0101000020110F00004640AC576B9862C1B0FBBB9A40925341,Yes,N/A,,,,,,Malus,41.79618999999998,-87.5798,,,,,,,,,,,,186994,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F00003D0E3A095C9862C1B0FBBB9A40925341,Yes,N/A,,,,,,Acer saccharum,41.79618999999998,-87.5787,,,,,,,,,,,,186993,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ULS,Elm,,Good,,,,,,,3,3-6in,,,,,,,,,Ulmus,0101000020110F00007178012B679862C198849BDB3F925341,Yes,N/A,,,,,,Ulmus,41.79616999999998,-87.5795,,,,,,,,,,,,186992,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,3,3-6in,,,,,,,,,Acer,0101000020110F0000B9653A8F689862C198849BDB3F925341,Yes,N/A,,,,,,Acer saccharum,41.79616999999998,-87.5796,,,,,,,,,,,,186991,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,36,>30in,,,,,,,,,Acer,0101000020110F0000F62001A55A9862C198849BDB3F925341,Yes,N/A,,,,,,Acer saccharum,41.79616999999998,-87.5786,,,,,,,,,,,,186990,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,AEHI,Horsechestnut,,Good,,,,,,,6,6-12in,,,,,,,,,Aesculus,0101000020110F00007AAA7379769862C19A5898E239925341,Yes,N/A,,,,,,Aesculus hippocastanum,41.796009999999995,-87.5806,,,,,,,,,,,,186989,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,12,12-18in,,,,,,,,,Acer,0101000020110F0000E7BC1C083C9862C19A5898E239925341,Yes,N/A,,,,,,Acer saccharum,41.796009999999995,-87.5764,,,,,,,,,,,,186988,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,ACSA2,Sugar maple,,Good,,,,,,,6,6-12in,,,,,,,,,Acer,0101000020110F0000B133C840599862C1292E088339925341,Yes,N/A,,,,,,Acer saccharum,41.796,-87.5785,,,,,,,,,,,,186987,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,MA2,Crabapple,,Good,,,,,,,3,3-6in,,,,,,,,,Malus,0101000020110F00004640AC576B9862C1B404782339925341,Yes,N/A,,,,,,Malus,41.79599000000002,-87.5798,,,,,,,,,,,,186986,,,,,Good,,,,,,Alive,,,,,,,molly
,,No,,,TK Inventory,TIAM,American linden,,Good,,,,,,,24,24-30in,,,,,,,,,Tilia,0101000020110F0000EDCF01B1739862C10244A74537925341,Yes,N/A,,,,,,Tilia americana,41.79593999999999,-87.5804,,,,,,,,,,,,186985,,,,,Good,,,,,,Alive,,,,,,,molly
